Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),vpdmin (hPa),vpdmax (hPa)
514AMR804,-121.0019,38.9180,244,2019,1133.00,9.4,16.2,23.0,2.52,21.32
514AMR804,-121.0019,38.9180,244,2020,528.10,9.6,16.9,24.3,3.41,24.56
514AMR804,-121.0019,38.9180,244,2021,920.97,9.5,16.8,23.9,3.76,25.06
514AMR804,-121.0019,38.9180,244,2022,609.70,9.2,16.8,24.4,3.74,26.27
514AMR804,-121.0019,38.9180,244,2023,865.06,9.4,16.1,22.7,2.74,21.26
514AMR804,-121.0019,38.9180,244,2024,935.01,10.8,17.3,23.7,3.86,23.32
,,,,,,,,,,
532ELD008,-120.7009,38.6256,529,2010,1295.21,7.9,14.7,21.5,2.20,20.24
532ELD008,-120.7009,38.6256,529,2011,904.33,7.3,13.8,20.4,2.18,17.63
532ELD008,-120.7009,38.6256,529,2012,1136.01,7.8,14.8,21.8,2.94,20.20
532ELD008,-120.7009,38.6256,529,2013,283.39,7.5,14.9,22.4,2.98,21.39
532ELD008,-120.7009,38.6256,529,2014,949.43,9.0,16.0,22.9,3.39,21.69
532ELD008,-120.7009,38.6256,529,2015,686.83,8.5,15.5,22.6,3.12,21.38
532ELD008,-120.7009,38.6256,529,2016,1248.18,8.3,15.1,21.9,2.89,20.54
532ELD008,-120.7009,38.6256,529,2017,1489.09,8.6,15.3,22.0,3.07,20.48
532ELD008,-120.7009,38.6256,529,2018,881.22,8.0,15.1,22.2,3.20,20.92
532ELD008,-120.7009,38.6256,529,2019,1303.84,8.0,14.7,21.5,2.44,19.54
532ELD008,-120.7009,38.6256,529,2020,599.48,8.6,15.8,22.9,3.56,22.45
532ELD008,-120.7009,38.6256,529,2021,943.80,8.1,15.0,21.9,3.36,21.35
532ELD008,-120.7009,38.6256,529,2022,746.46,8.2,15.2,22.3,3.75,22.25
532ELD008,-120.7009,38.6256,529,2023,1092.94,8.1,14.3,20.5,2.51,17.36
532ELD008,-120.7009,38.6256,529,2024,983.63,9.0,15.6,22.2,3.20,20.66
,,,,,,,,,,
514AMR801,-120.9410,38.9996,327,2010,1233.65,8.8,15.2,21.5,2.59,19.14
514AMR801,-120.9410,38.9996,327,2011,874.33,8.2,14.7,21.3,2.39,18.77
514AMR801,-120.9410,38.9996,327,2012,1240.44,8.8,15.8,22.8,3.19,21.53
514AMR801,-120.9410,38.9996,327,2013,294.82,8.6,15.9,23.3,3.43,22.68
514AMR801,-120.9410,38.9996,327,2014,1070.66,10.2,17.1,24.0,3.79,23.38
514AMR801,-120.9410,38.9996,327,2015,550.52,9.8,16.8,23.8,3.76,23.25
514AMR801,-120.9410,38.9996,327,2016,1281.02,9.7,16.3,23.0,3.54,22.00
514AMR801,-120.9410,38.9996,327,2017,1541.68,9.8,16.4,23.0,3.28,21.73
514AMR801,-120.9410,38.9996,327,2018,1007.05,8.9,16.2,23.4,3.37,22.88
514AMR801,-120.9410,38.9996,327,2019,1283.49,9.2,15.8,22.4,3.01,20.49
514AMR801,-120.9410,38.9996,327,2020,591.18,9.5,16.7,23.9,3.99,24.29
514AMR801,-120.9410,38.9996,327,2021,1117.37,9.1,16.2,23.4,3.77,24.40
514AMR801,-120.9410,38.9996,327,2022,790.76,9.2,16.4,23.6,4.45,24.82
514AMR801,-120.9410,38.9996,327,2023,1088.57,9.0,15.3,21.5,3.18,19.25
514AMR801,-120.9410,38.9996,327,2024,1099.97,10.0,16.3,22.7,3.82,21.40
,,,,,,,,,,
514AMR800,-120.9024,39.0411,407,2010,1349.20,8.9,15.0,21.1,2.89,18.48
514AMR800,-120.9024,39.0411,407,2011,879.26,8.5,14.7,21.0,2.97,18.32
514AMR800,-120.9024,39.0411,407,2012,1368.87,8.9,15.7,22.4,3.58,21.20
514AMR800,-120.9024,39.0411,407,2013,309.72,9.0,16.0,22.9,3.96,22.09
514AMR800,-120.9024,39.0411,407,2014,1096.00,10.6,17.2,23.7,4.29,22.71
514AMR800,-120.9024,39.0411,407,2015,559.88,10.1,16.7,23.4,4.30,22.35
514AMR800,-120.9024,39.0411,407,2016,1356.43,10.0,16.4,22.7,4.06,21.44
514AMR800,-120.9024,39.0411,407,2017,1652.80,10.1,16.4,22.8,3.79,21.28
514AMR800,-120.9024,39.0411,407,2018,1035.35,9.3,16.2,23.2,3.88,22.44
514AMR800,-120.9024,39.0411,407,2019,1362.78,9.5,15.8,22.1,3.48,19.95
514AMR800,-120.9024,39.0411,407,2020,648.33,9.8,16.7,23.6,4.45,23.52
514AMR800,-120.9024,39.0411,407,2021,1140.74,9.3,16.2,23.0,3.94,23.72
514AMR800,-120.9024,39.0411,407,2022,790.38,9.6,16.4,23.2,4.79,24.05
514AMR800,-120.9024,39.0411,407,2023,1144.82,9.0,15.0,21.1,3.22,18.57
514AMR800,-120.9024,39.0411,407,2024,1171.79,10.3,16.3,22.4,4.18,21.05
,,,,,,,,,,
514AMR802,-121.0363,38.9163,261,2010,1119.95,9.0,15.6,22.1,2.34,19.95
514AMR802,-121.0363,38.9163,261,2011,815.41,8.5,15.3,22.1,2.09,19.74
514AMR802,-121.0363,38.9163,261,2012,1088.86,9.0,16.1,23.1,3.03,21.38
514AMR802,-121.0363,38.9163,261,2013,254.93,9.0,16.4,23.9,3.05,23.43
514AMR802,-121.0363,38.9163,261,2014,932.48,10.7,17.6,24.6,3.40,24.06
514AMR802,-121.0363,38.9163,261,2015,435.41,10.1,17.2,24.2,3.39,23.62
514AMR802,-121.0363,38.9163,261,2016,1007.33,10.1,16.8,23.5,3.22,22.36
514AMR802,-121.0363,38.9163,261,2017,1246.15,10.2,16.8,23.5,2.97,22.41
514AMR802,-121.0363,38.9163,261,2018,843.37,9.2,16.5,23.7,2.98,22.90
514AMR802,-121.0363,38.9163,261,2019,1074.88,9.6,16.3,22.9,2.72,21.11
514AMR802,-121.0363,38.9163,261,2020,484.90,10.0,17.1,24.2,3.72,24.35
514AMR802,-121.0363,38.9163,261,2021,892.90,9.6,16.8,23.8,3.76,24.72
514AMR802,-121.0363,38.9163,261,2022,597.51,9.4,16.9,24.3,3.84,26.01
514AMR802,-121.0363,38.9163,261,2023,857.00,9.3,15.9,22.6,2.65,20.94
514AMR802,-121.0363,38.9163,261,2024,917.82,10.6,17.1,23.6,3.75,22.97
,,,,,,,,,,
534TUO202,-119.9928,38.1926,1722,2010,1517.41,2.5,9.3,16.1,2.48,14.87
534TUO202,-119.9928,38.1926,1722,2011,986.75,2.1,9.2,16.3,2.62,15.53
534TUO202,-119.9928,38.1926,1722,2012,1091.31,3.5,10.7,17.9,3.49,18.15
534TUO202,-119.9928,38.1926,1722,2013,350.15,3.1,10.5,17.9,3.45,18.06
534TUO202,-119.9928,38.1926,1722,2014,828.62,4.5,11.7,18.8,3.83,18.53
534TUO202,-119.9928,38.1926,1722,2015,793.74,4.3,11.3,18.3,3.69,17.71
534TUO202,-119.9928,38.1926,1722,2016,1203.63,3.9,10.9,18.0,3.90,17.95
534TUO202,-119.9928,38.1926,1722,2017,1683.49,4.0,10.9,17.9,3.70,17.73
534TUO202,-119.9928,38.1926,1722,2018,927.21,3.9,11.0,18.2,4.03,17.88
534TUO202,-119.9928,38.1926,1722,2019,1305.82,2.8,9.7,16.6,2.97,15.72
534TUO202,-119.9928,38.1926,1722,2020,515.43,4.1,11.2,18.4,3.93,18.58
534TUO202,-119.9928,38.1926,1722,2021,982.31,3.9,11.0,18.0,3.60,18.10
534TUO202,-119.9928,38.1926,1722,2022,727.79,2.9,10.2,17.5,2.74,17.23
534TUO202,-119.9928,38.1926,1722,2023,1468.53,2.1,8.6,15.1,1.11,12.80
534TUO202,-119.9928,38.1926,1722,2024,1074.00,3.3,9.8,16.3,1.90,14.99
,,,,,,,,,,
516NEV902,-120.9904,39.3326,690,2010,1963.46,6.9,13.6,20.3,2.34,19.12
516NEV902,-120.9904,39.3326,690,2011,1266.03,6.4,13.3,20.3,2.40,18.93
516NEV902,-120.9904,39.3326,690,2012,1928.95,7.2,14.5,21.8,3.20,21.98
516NEV902,-120.9904,39.3326,690,2013,429.45,7.6,15.0,22.5,3.78,22.79
516NEV902,-120.9904,39.3326,690,2014,1408.03,8.5,15.7,22.9,3.42,22.88
516NEV902,-120.9904,39.3326,690,2015,783.06,8.1,15.5,22.9,3.39,23.06
516NEV902,-120.9904,39.3326,690,2016,1814.85,7.7,14.8,22.0,3.39,21.73
516NEV902,-120.9904,39.3326,690,2017,2143.04,8.1,15.1,22.1,2.97,22.05
516NEV902,-120.9904,39.3326,690,2018,1215.67,7.6,15.1,22.6,3.18,23.02
516NEV902,-120.9904,39.3326,690,2019,1803.53,7.4,14.3,21.2,2.60,20.41
516NEV902,-120.9904,39.3326,690,2020,745.12,8.0,15.6,23.1,3.72,24.42
516NEV902,-120.9904,39.3326,690,2021,1262.10,7.3,14.8,22.4,3.40,23.87
516NEV902,-120.9904,39.3326,690,2022,920.22,6.9,14.7,22.5,3.28,23.95
516NEV902,-120.9904,39.3326,690,2023,1401.54,6.3,13.5,20.7,1.86,19.19
516NEV902,-120.9904,39.3326,690,2024,1558.77,7.5,14.5,21.6,2.41,21.02
,,,,,,,,,,
514AMR805,-120.9097,38.8038,225,2010,1063.07,8.7,15.6,22.5,1.90,20.84
514AMR805,-120.9097,38.8038,225,2011,817.19,8.1,15.1,22.1,1.79,20.01
514AMR805,-120.9097,38.8038,225,2012,1039.83,8.9,16.1,23.4,2.72,22.37
514AMR805,-120.9097,38.8038,225,2013,246.94,8.4,16.3,24.1,2.77,24.12
514AMR805,-120.9097,38.8038,225,2014,889.26,10.2,17.5,24.8,3.00,24.54
514AMR805,-120.9097,38.8038,225,2015,457.95,9.7,17.0,24.3,2.96,23.89
514AMR805,-120.9097,38.8038,225,2016,996.61,9.7,16.7,23.7,2.72,22.67
514AMR805,-120.9097,38.8038,225,2017,1235.41,9.9,16.8,23.7,2.72,22.88
514AMR805,-120.9097,38.8038,225,2018,788.26,8.9,16.4,23.9,2.57,23.28
514AMR805,-120.9097,38.8038,225,2019,1058.64,9.4,16.3,23.3,2.40,21.81
514AMR805,-120.9097,38.8038,225,2020,471.61,9.4,17.0,24.6,3.02,25.09
514AMR805,-120.9097,38.8038,225,2021,831.90,9.2,16.6,24.0,3.47,25.35
514AMR805,-120.9097,38.8038,225,2022,580.78,8.8,16.6,24.5,3.33,26.60
514AMR805,-120.9097,38.8038,225,2023,808.88,8.9,15.9,22.9,2.20,21.79
514AMR805,-120.9097,38.8038,225,2024,808.20,9.2,16.5,23.9,2.44,23.84
,,,,,,,,,,
514AMR808,-121.0352,38.7727,198,2010,993.85,8.8,15.6,22.3,1.96,20.33
514AMR808,-121.0352,38.7727,198,2011,758.90,8.2,15.2,22.3,1.72,20.22
514AMR808,-121.0352,38.7727,198,2012,1004.96,8.8,16.2,23.5,2.59,22.58
514AMR808,-121.0352,38.7727,198,2013,233.81,8.4,16.3,24.2,2.60,24.09
514AMR808,-121.0352,38.7727,198,2014,867.12,10.3,17.6,24.9,2.82,24.80
514AMR808,-121.0352,38.7727,198,2015,413.84,9.7,17.1,24.5,2.82,24.25
514AMR808,-121.0352,38.7727,198,2016,982.65,9.7,16.7,23.8,2.55,22.93
514AMR808,-121.0352,38.7727,198,2017,1159.59,9.8,16.9,23.9,2.50,23.34
514AMR808,-121.0352,38.7727,198,2018,769.41,8.9,16.5,24.1,2.45,23.67
514AMR808,-121.0352,38.7727,198,2019,953.17,9.4,16.3,23.3,2.23,21.85
514AMR808,-121.0352,38.7727,198,2020,435.05,9.5,17.1,24.7,2.93,25.15
514AMR808,-121.0352,38.7727,198,2021,785.34,9.5,16.8,24.1,3.41,24.79
514AMR808,-121.0352,38.7727,198,2022,536.62,9.1,16.8,24.6,3.26,26.27
514AMR808,-121.0352,38.7727,198,2023,782.81,9.4,16.1,22.8,2.45,21.12
514AMR808,-121.0352,38.7727,198,2024,789.11,10.3,17.1,23.8,3.10,23.05
,,,,,,,,,,
517SFYISC,-120.5706,39.3281,1710,2010,2420.57,2.7,8.5,14.2,2.20,13.14
517SFYISC,-120.5706,39.3281,1710,2011,1644.51,2.3,8.4,14.4,1.93,13.16
517SFYISC,-120.5706,39.3281,1710,2012,2316.50,3.6,9.8,16.0,2.92,15.39
517SFYISC,-120.5706,39.3281,1710,2013,617.73,3.4,9.9,16.4,3.17,15.61
517SFYISC,-120.5706,39.3281,1710,2014,1664.02,4.9,10.8,16.6,3.44,15.40
517SFYISC,-120.5706,39.3281,1710,2015,1081.61,4.7,10.7,16.7,3.24,15.17
517SFYISC,-120.5706,39.3281,1710,2016,2333.62,4.0,9.9,15.8,3.07,14.61
517SFYISC,-120.5706,39.3281,1710,2017,2815.08,4.0,9.9,15.7,2.76,14.38
517SFYISC,-120.5706,39.3281,1710,2018,1483.42,4.0,10.1,16.3,3.18,15.37
517SFYISC,-120.5706,39.3281,1710,2019,2249.21,3.3,8.9,14.6,2.58,12.79
517SFYISC,-120.5706,39.3281,1710,2020,950.69,4.3,10.6,16.9,3.43,16.32
517SFYISC,-120.5706,39.3281,1710,2021,1608.42,4.3,10.5,16.6,3.57,16.43
517SFYISC,-120.5706,39.3281,1710,2022,1246.31,3.8,10.1,16.4,3.11,15.63
517SFYISC,-120.5706,39.3281,1710,2023,1834.63,1.7,8.1,14.4,1.62,12.87
517SFYISC,-120.5706,39.3281,1710,2024,1811.35,2.1,8.8,15.4,1.81,14.68
,,,,,,,,,,
516NEV912,-120.8011,39.3591,823,2010,2061.47,6.2,12.8,19.5,2.51,19.08
516NEV912,-120.8011,39.3591,823,2011,1311.46,5.3,12.4,19.5,2.24,18.66
516NEV912,-120.8011,39.3591,823,2012,2033.27,6.3,13.7,21.0,3.22,21.78
516NEV912,-120.8011,39.3591,823,2013,447.63,6.7,14.2,21.7,3.72,22.39
516NEV912,-120.8011,39.3591,823,2014,1498.34,7.1,14.6,22.0,2.97,22.21
516NEV912,-120.8011,39.3591,823,2015,869.16,6.9,14.6,22.3,2.90,22.63
516NEV912,-120.8011,39.3591,823,2016,1991.51,6.8,13.9,20.9,3.06,20.91
516NEV912,-120.8011,39.3591,823,2017,2401.45,7.2,14.2,21.1,2.91,21.09
516NEV912,-120.8011,39.3591,823,2018,1289.53,6.7,14.2,21.6,3.11,22.22
516NEV912,-120.8011,39.3591,823,2019,1967.31,6.4,13.3,20.2,2.63,19.63
516NEV912,-120.8011,39.3591,823,2020,813.99,6.9,14.5,22.1,3.47,23.33
516NEV912,-120.8011,39.3591,823,2021,1371.43,6.8,14.2,21.6,3.25,23.37
516NEV912,-120.8011,39.3591,823,2022,996.78,5.9,13.7,21.6,3.06,23.15
516NEV912,-120.8011,39.3591,823,2023,1499.51,5.5,12.8,20.0,1.93,19.17
516NEV912,-120.8011,39.3591,823,2024,1613.07,6.6,13.7,20.9,2.41,21.35
,,,,,,,,,,
517YUB003,-121.0828,39.3942,473,2010,1590.45,8.5,15.4,22.3,2.56,21.75
517YUB003,-121.0828,39.3942,473,2011,989.99,7.8,14.8,21.8,2.54,21.07
517YUB003,-121.0828,39.3942,473,2012,1542.44,8.7,16.1,23.4,3.41,24.36
517YUB003,-121.0828,39.3942,473,2013,340.43,8.8,16.4,24.0,3.78,25.32
517YUB003,-121.0828,39.3942,473,2014,1209.71,10.1,17.4,24.7,3.74,26.05
517YUB003,-121.0828,39.3942,473,2015,603.30,9.6,17.1,24.6,3.74,25.90
517YUB003,-121.0828,39.3942,473,2016,1492.38,9.4,16.6,23.8,3.40,24.66
517YUB003,-121.0828,39.3942,473,2017,1715.35,9.6,16.8,24.0,3.23,25.29
517YUB003,-121.0828,39.3942,473,2018,1075.69,8.8,16.5,24.3,3.30,25.74
517YUB003,-121.0828,39.3942,473,2019,1450.63,9.0,16.2,23.3,3.03,23.93
517YUB003,-121.0828,39.3942,473,2020,637.85,9.3,17.2,25.0,4.06,27.87
517YUB003,-121.0828,39.3942,473,2021,1106.30,9.2,16.7,24.2,3.83,26.38
517YUB003,-121.0828,39.3942,473,2022,812.42,8.6,16.5,24.5,3.91,27.25
517YUB003,-121.0828,39.3942,473,2023,1158.96,8.2,15.2,22.2,2.40,21.06
517YUB003,-121.0828,39.3942,473,2024,1287.48,9.0,15.7,22.5,2.22,21.38
,,,,,,,,,,
517YUB002,-121.0834,39.3953,473,2010,1590.45,8.5,15.4,22.3,2.56,21.75
517YUB002,-121.0834,39.3953,473,2011,989.99,7.8,14.8,21.8,2.54,21.07
517YUB002,-121.0834,39.3953,473,2012,1542.44,8.7,16.1,23.4,3.41,24.36
517YUB002,-121.0834,39.3953,473,2013,340.43,8.8,16.4,24.0,3.78,25.32
517YUB002,-121.0834,39.3953,473,2014,1209.71,10.1,17.4,24.7,3.74,26.05
517YUB002,-121.0834,39.3953,473,2015,603.30,9.6,17.1,24.6,3.74,25.90
517YUB002,-121.0834,39.3953,473,2016,1492.38,9.4,16.6,23.8,3.40,24.66
517YUB002,-121.0834,39.3953,473,2017,1715.35,9.6,16.8,24.0,3.23,25.29
517YUB002,-121.0834,39.3953,473,2018,1075.69,8.8,16.5,24.3,3.30,25.74
517YUB002,-121.0834,39.3953,473,2019,1450.63,9.0,16.2,23.3,3.03,23.93
517YUB002,-121.0834,39.3953,473,2020,637.85,9.3,17.2,25.0,4.06,27.87
517YUB002,-121.0834,39.3953,473,2021,1106.30,9.2,16.7,24.2,3.83,26.38
517YUB002,-121.0834,39.3953,473,2022,812.42,8.6,16.5,24.5,3.91,27.25
517YUB002,-121.0834,39.3953,473,2023,1158.96,8.2,15.2,22.2,2.40,21.06
517YUB002,-121.0834,39.3953,473,2024,1287.48,9.0,15.7,22.5,2.22,21.38
,,,,,,,,,,
517NFYCFC,-120.9984,39.5190,752,2010,2129.86,6.3,13.1,19.9,2.45,18.94
517NFYCFC,-120.9984,39.5190,752,2011,1402.87,5.5,12.6,19.7,2.38,18.95
517NFYCFC,-120.9984,39.5190,752,2012,2098.60,6.4,13.9,21.3,3.16,21.96
517NFYCFC,-120.9984,39.5190,752,2013,462.31,5.5,13.5,21.4,2.93,21.84
517NFYCFC,-120.9984,39.5190,752,2014,1570.37,7.6,15.0,22.5,3.16,22.67
517NFYCFC,-120.9984,39.5190,752,2015,861.59,7.1,14.8,22.5,3.08,22.96
517NFYCFC,-120.9984,39.5190,752,2016,2111.36,6.9,14.1,21.3,3.11,21.13
517NFYCFC,-120.9984,39.5190,752,2017,2452.11,7.3,14.4,21.4,2.95,21.37
517NFYCFC,-120.9984,39.5190,752,2018,1352.37,6.6,14.3,21.9,3.06,22.38
517NFYCFC,-120.9984,39.5190,752,2019,2044.68,6.6,13.6,20.5,2.68,19.80
517NFYCFC,-120.9984,39.5190,752,2020,818.28,6.9,14.7,22.5,3.48,23.61
517NFYCFC,-120.9984,39.5190,752,2021,1457.58,6.8,14.4,22.0,3.31,23.77
517NFYCFC,-120.9984,39.5190,752,2022,1061.00,6.1,14.1,22.1,3.13,24.04
517NFYCFC,-120.9984,39.5190,752,2023,1629.14,5.8,13.0,20.2,1.87,19.34
517NFYCFC,-120.9984,39.5190,752,2024,1789.43,6.7,13.8,21.0,2.15,20.83
,,,,,,,,,,
517SFYEPS,-120.6558,39.3213,1496,2010,2354.47,4.3,9.8,15.4,2.90,14.16
517SFYEPS,-120.6558,39.3213,1496,2011,1615.02,4.2,9.9,15.7,2.87,14.15
517SFYEPS,-120.6558,39.3213,1496,2012,2323.58,5.5,11.3,17.2,3.99,16.59
517SFYEPS,-120.6558,39.3213,1496,2013,609.88,5.4,11.5,17.7,4.14,16.65
517SFYEPS,-120.6558,39.3213,1496,2014,1687.62,7.0,12.4,17.9,4.59,16.65
517SFYEPS,-120.6558,39.3213,1496,2015,1060.43,6.7,12.4,18.1,4.34,16.69
517SFYEPS,-120.6558,39.3213,1496,2016,2336.15,5.8,11.4,17.0,4.11,15.68
517SFYEPS,-120.6558,39.3213,1496,2017,2782.78,5.9,11.4,17.0,3.77,15.62
517SFYEPS,-120.6558,39.3213,1496,2018,1517.01,6.0,11.8,17.5,4.23,16.42
517SFYEPS,-120.6558,39.3213,1496,2019,2265.85,5.0,10.4,15.9,3.27,13.82
517SFYEPS,-120.6558,39.3213,1496,2020,947.05,6.2,12.2,18.2,4.55,17.46
517SFYEPS,-120.6558,39.3213,1496,2021,1596.16,6.3,12.0,17.7,4.67,17.51
517SFYEPS,-120.6558,39.3213,1496,2022,1240.93,5.8,11.8,17.9,4.17,17.05
517SFYEPS,-120.6558,39.3213,1496,2023,1856.71,4.0,9.9,15.8,2.23,13.57
517SFYEPS,-120.6558,39.3213,1496,2024,1741.80,4.2,10.3,16.4,2.15,14.54
,,,,,,,,,,
516NEV911,-121.0894,39.2979,549,2010,1411.06,8.5,15.0,21.6,3.03,20.39
516NEV911,-121.0894,39.2979,549,2011,887.89,8.0,14.7,21.3,3.10,20.03
516NEV911,-121.0894,39.2979,549,2012,1395.19,9.1,15.9,22.7,4.19,23.18
516NEV911,-121.0894,39.2979,549,2013,314.27,9.0,16.2,23.5,4.31,24.02
516NEV911,-121.0894,39.2979,549,2014,1115.65,10.4,17.2,23.9,4.51,24.24
516NEV911,-121.0894,39.2979,549,2015,551.42,9.9,17.0,24.0,4.47,24.21
516NEV911,-121.0894,39.2979,549,2016,1381.81,9.5,16.3,23.1,3.92,23.03
516NEV911,-121.0894,39.2979,549,2017,1591.81,9.8,16.6,23.4,3.78,23.84
516NEV911,-121.0894,39.2979,549,2018,997.69,9.5,16.7,23.9,4.25,24.65
516NEV911,-121.0894,39.2979,549,2019,1383.82,9.1,15.9,22.6,3.37,22.04
516NEV911,-121.0894,39.2979,549,2020,604.28,10.0,17.3,24.6,4.80,26.47
516NEV911,-121.0894,39.2979,549,2021,1020.50,9.8,16.9,24.0,4.43,26.22
516NEV911,-121.0894,39.2979,549,2022,749.76,9.4,16.9,24.3,4.84,26.90
516NEV911,-121.0894,39.2979,549,2023,1096.44,8.7,15.5,22.2,3.11,21.45
516NEV911,-121.0894,39.2979,549,2024,1209.07,9.8,16.5,23.2,3.92,24.49
,,,,,,,,,,
534TUO203,-120.0159,38.1949,1615,2010,1541.26,3.0,9.8,16.7,2.55,15.58
534TUO203,-120.0159,38.1949,1615,2011,1008.26,2.6,9.8,16.9,2.65,16.21
534TUO203,-120.0159,38.1949,1615,2012,1112.57,4.0,11.2,18.4,3.58,18.90
534TUO203,-120.0159,38.1949,1615,2013,354.99,3.7,11.1,18.5,3.66,18.83
534TUO203,-120.0159,38.1949,1615,2014,850.05,5.1,12.2,19.4,4.01,19.44
534TUO203,-120.0159,38.1949,1615,2015,796.43,4.7,11.8,18.9,3.82,18.48
534TUO203,-120.0159,38.1949,1615,2016,1228.57,4.4,11.5,18.6,4.02,18.77
534TUO203,-120.0159,38.1949,1615,2017,1684.00,4.4,11.5,18.5,3.81,18.52
534TUO203,-120.0159,38.1949,1615,2018,952.33,4.4,11.6,18.7,4.18,18.60
534TUO203,-120.0159,38.1949,1615,2019,1358.43,3.3,10.3,17.2,3.07,16.50
534TUO203,-120.0159,38.1949,1615,2020,543.40,4.7,11.8,19.0,4.00,19.36
534TUO203,-120.0159,38.1949,1615,2021,955.90,4.6,11.6,18.6,3.71,18.81
534TUO203,-120.0159,38.1949,1615,2022,734.82,3.7,10.9,18.1,2.89,17.93
534TUO203,-120.0159,38.1949,1615,2023,1446.50,3.1,9.4,15.7,1.41,13.25
534TUO203,-120.0159,38.1949,1615,2024,1075.21,4.7,10.8,16.9,2.75,15.38
,,,,,,,,,,
509R5NP3F,-121.7081,39.8558,297,2010,1480.89,9.3,15.6,21.9,3.13,20.45
509R5NP3F,-121.7081,39.8558,297,2011,1027.29,8.7,15.3,21.9,3.56,20.84
509R5NP3F,-121.7081,39.8558,297,2012,1346.60,9.4,16.4,23.3,4.43,24.02
509R5NP3F,-121.7081,39.8558,297,2013,313.76,9.0,16.5,24.0,4.36,24.92
509R5NP3F,-121.7081,39.8558,297,2014,1232.44,10.8,17.6,24.5,4.57,25.00
509R5NP3F,-121.7081,39.8558,297,2015,541.21,10.4,17.4,24.5,4.37,24.82
509R5NP3F,-121.7081,39.8558,297,2016,1642.87,10.4,16.9,23.3,4.06,22.84
509R5NP3F,-121.7081,39.8558,297,2017,1349.74,10.5,17.1,23.7,4.12,23.95
509R5NP3F,-121.7081,39.8558,297,2018,878.28,9.8,17.0,24.1,4.58,24.88
509R5NP3F,-121.7081,39.8558,297,2019,1420.36,10.0,16.5,23.1,3.85,22.88
509R5NP3F,-121.7081,39.8558,297,2020,470.28,10.4,17.5,24.7,5.10,26.51
509R5NP3F,-121.7081,39.8558,297,2021,907.77,11.2,17.7,24.2,5.55,26.47
509R5NP3F,-121.7081,39.8558,297,2022,619.98,11.3,18.0,24.6,6.73,27.79
509R5NP3F,-121.7081,39.8558,297,2023,1060.41,11.2,16.9,22.6,5.18,22.26
509R5NP3F,-121.7081,39.8558,297,2024,1347.79,12.4,17.7,23.1,6.01,22.83
,,,,,,,,,,
521BUT205,-121.6051,39.7524,530,2010,1913.52,10.9,15.8,20.7,4.77,17.85
521BUT205,-121.6051,39.7524,530,2011,1217.73,10.2,15.4,20.6,4.53,17.94
521BUT205,-121.6051,39.7524,530,2012,1724.56,11.9,16.8,21.8,6.58,20.91
521BUT205,-121.6051,39.7524,530,2013,401.93,11.5,17.1,22.7,6.40,21.79
521BUT205,-121.6051,39.7524,530,2014,1506.74,13.2,18.1,23.0,6.84,21.84
521BUT205,-121.6051,39.7524,530,2015,688.82,12.4,17.8,23.3,6.32,22.11
521BUT205,-121.6051,39.7524,530,2016,2013.55,11.8,17.0,22.2,5.68,20.51
521BUT205,-121.6051,39.7524,530,2017,1760.84,12.1,17.3,22.5,6.33,21.17
521BUT205,-121.6051,39.7524,530,2018,1059.98,12.6,17.7,22.8,6.82,21.71
521BUT205,-121.6051,39.7524,530,2019,1808.61,12.5,17.0,21.4,6.10,19.09
521BUT205,-121.6051,39.7524,530,2020,597.98,13.3,18.1,22.9,7.63,22.49
521BUT205,-121.6051,39.7524,530,2021,1247.96,13.1,17.8,22.4,7.24,22.22
521BUT205,-121.6051,39.7524,530,2022,833.12,12.9,17.8,22.7,7.59,22.47
521BUT205,-121.6051,39.7524,530,2023,1343.31,11.9,16.3,20.8,5.35,17.83
521BUT205,-121.6051,39.7524,530,2024,1882.96,13.0,17.3,21.7,6.57,20.82
,,,,,,,,,,
521BUT209,-121.5889,39.6519,137,2010,1096.27,9.3,15.9,22.5,2.38,20.65
521BUT209,-121.5889,39.6519,137,2011,736.33,8.6,15.6,22.6,2.44,21.14
521BUT209,-121.5889,39.6519,137,2012,962.44,9.4,16.6,23.8,3.27,24.11
521BUT209,-121.5889,39.6519,137,2013,252.40,8.8,16.7,24.6,3.39,25.36
521BUT209,-121.5889,39.6519,137,2014,905.60,10.7,18.1,25.4,3.59,26.38
521BUT209,-121.5889,39.6519,137,2015,395.89,10.3,17.7,25.2,3.40,25.66
521BUT209,-121.5889,39.6519,137,2016,1117.49,10.4,17.2,24.1,3.20,23.54
521BUT209,-121.5889,39.6519,137,2017,1025.85,10.5,17.5,24.4,3.46,24.85
521BUT209,-121.5889,39.6519,137,2018,728.45,9.6,17.1,24.5,3.26,24.82
521BUT209,-121.5889,39.6519,137,2019,1113.34,10.0,16.9,23.8,3.11,23.80
521BUT209,-121.5889,39.6519,137,2020,381.27,10.2,17.7,25.3,3.93,27.05
521BUT209,-121.5889,39.6519,137,2021,783.63,10.3,17.6,24.9,3.74,27.15
521BUT209,-121.5889,39.6519,137,2022,503.12,10.0,17.7,25.4,4.14,28.66
521BUT209,-121.5889,39.6519,137,2023,846.75,10.3,16.8,23.4,3.39,22.91
